Word,American,English
pepcid,NULL,NULL
pepe,NULL,NULL
peper,NULL,NULL
pepi,NULL,NULL
pepin,NULL,NULL
pepita,NULL,pəˈpi:tə
pepitone,NULL,NULL
peplow,NULL,NULL
peppard,NULL,NULL
peppel,NULL,NULL
pepper,ˈpɛpɚ,ˈpepə(r)
pepper's,NULL,NULL
pepperdine,NULL,NULL
peppered,'pepəd,'pepəd
pepperell,NULL,NULL
pepperidge,NULL,NULL
peppering,NULL,NULL
pepperman,NULL,NULL
peppermint,ˈpepərmɪnt,ˈpepəmɪnt
pepperoni,ˌpepəˈroʊni,ˌpepəˈrəʊni
peppers,NULL,ˈpepəz
peppi,NULL,NULL
peppin,NULL,NULL
pepple,NULL,NULL
peppler,NULL,NULL
peppy,ˈpɛpi,ˈpepi
pepsi,NULL,ˈpepsi
pepsi's,NULL,NULL
pepsico,NULL,NULL
pepsico's,NULL,NULL
peptic,ˈpɛptɪk,'peptɪk
peptide,ˈpɛpˌtaɪd,ˈpeptaɪd
peptides,NULL,NULL
per,pɚ,pə(r)
pera,NULL,NULL
peragine,NULL,NULL
perala,NULL,NULL
perales,NULL,NULL
peralta,NULL,NULL
peras,NULL,NULL
peratis,NULL,NULL
perazzo,NULL,NULL
perc,NULL,NULL
perce,NULL,NULL
perceive,pərˈsiv,pəˈsi:v
perceived,NULL,pəˈsi:vd
perceives,NULL,pəˈsi:vz
perceiving,pə'sivɪŋ,pə'si:vɪŋ
percell,NULL,NULL
percent,pɚˈsɛnt,pə'sent
percentage,pərˈsentɪdʒ,pəˈsentɪdʒ
percentages,pə'sentɪdʒɪz,pə'sentɪdʒɪz
percentile,pərˈsentaɪl,pəˈsentaɪl
percentiles,pə'sentaɪlz,pə'sentaɪlz
percents,NULL,pəˈsents
percept,'pɜsept,'pɜ:sept
perceptible,pərˈseptəbl,pəˈseptəbl
perception,pərˈsepʃn,pəˈsepʃn
perceptions,NULL,pəˈsepʃənz
perceptive,pərˈseptɪv,pəˈseptɪv
perceptual,pərˈseptʃuəl,pəˈseptʃuəl
perceval,NULL,ˈpə:sivəl
perch,pɜrtʃ,pɜ:tʃ
perchance,pərˈtʃæns,pəˈtʃɑ:ns
perched,pɜrtʃt,pɜ:tʃt
perches,NULL,pə:tʃiz
perchlorate,pɜ'kloʊreɪt,pə'kləʊreɪt
perchloric,pə'kloʊrɪk,pə'kləʊrɪk
percifield,NULL,NULL
percipient,pərˈsɪpiənt,pəˈsɪpiənt
percival,NULL,ˈpə:sivəl
percle,NULL,NULL
percolate,ˈpɜrkəleɪt,ˈpɜ:kəleɪt
percolated,NULL,ˈpɜ:kəˌleɪtid
percolating,'pɜkəleɪtɪŋ,'pɜ:kəleɪtɪŋ
percolator,ˈpɜrkəleɪtə(r),ˈpɜ:kəleɪtə(r)
percolators,NULL,ˈpə:kəleitəz
percs,NULL,NULL
percussion,pərˈkʌʃn,pəˈkʌʃn
percussionist,pərˈkʌʃənɪst,pəˈkʌʃənɪst
percussive,pərˈkʌsɪv,pəˈkʌsɪv
percutaneous,ˌpɜrkjuˈteɪniəs,ˌpɜ:kju:ˈteɪniəs
percy,ˈpɚsi,ˈpə:si
percy's,NULL,NULL
perdita,NULL,NULL
perdue,pə'dju,pɜ:'dju:
pere,'pɪr,'pɪər
perea,NULL,NULL
pereda,NULL,NULL
peregrine,'perɪɡrɪn,ˈperɪgrɪn
peregrines,NULL,NULL
pereira,"pəˈrɛrə, pɛˈrerɑ",pəˈreərə
perella,NULL,NULL
perelman,NULL,NULL
perelman's,NULL,NULL
peremptory,pəˈrɛmptəri,pəˈremptəri
perennial,pəˈrɛniəl,pəˈreniəl
perennially,pə'renɪrlɪ,pə'renɪəlɪ
perennials,pə'renɪrls,pə'renɪəls
perera,NULL,NULL
peres,NULL,NULL
peres's,NULL,NULL
perestroika,"ˌpɛrɪˈstrɔɪkə, pjɛrjɪˈstrɔɪkɑ",ˌperəs'trɔɪkə
peretti,NULL,NULL
peretz,NULL,NULL
pereyra,NULL,NULL
perez,NULL,NULL
perfect,ˈpɜrfɪkt,ˈpɜ:fɪkt
perfecta,pə'fektə,pə'fektə
perfected,NULL,ˈpə:fiktid
perfecting,NULL,ˈpə:fiktɪŋ
perfection,pərˈfekʃn,pəˈfekʃn
perfectionism,pɚˈfɛkʃəˌnɪzəm,pə'fekʃənɪzəm
perfectionist,pərˈfekʃənɪst,pəˈfekʃənɪst
perfectionists,NULL,pəˈfekʃɵnɪsts
perfectly,ˈpɜrfɪktli,ˈpɜ:fɪktli
perfetti,NULL,NULL
perfetto,NULL,NULL
perfidy,ˈpɜrfədi,ˈpɜ:fədi
perforate,ˈpɜrfəreɪt,ˈpɜ:fəreɪt
perforated,ˈpɚfəˌretɪd,'pɜ:fəreɪtɪd
perforates,NULL,ˈpɜ:fəˌreɪts
perforating,'pɜfəreɪtɪŋ,'pɜ:fəreɪtɪŋ
perforation,ˌpɜrfəˈreɪʃn,ˌpɜ:fəˈreɪʃn
perforations,pɜfə'reɪʃnz,pɜ:fə'reɪʃnz
perforce,pərˈfɔrs,pəˈfɔ:s
perform,pərˈfɔrm,pəˈfɔ:m
performa,NULL,NULL
performance,pərˈfɔrməns,pəˈfɔ:məns
performances,pə'fɔmənsɪz,pə'fɔ:mənsɪz
performative,pərˈfɔrmətɪv,pəˈfɔ:mətɪv
performatives,NULL,NULL
performed,NULL,pəˈfɔ:md
performer,pərˈfɔrmə(r),pəˈfɔ:mə(r)
performers,NULL,pəˈfɔ:mə(r)
performing,pə'fɔmɪŋ,pə'fɔ:mɪŋ
performs,NULL,pəˈfɔ:mz
perfume,pərˈfjum,ˈpɜ:fju:m
perfumed,NULL,ˈpə:fju:md
perfumes,NULL,ˈpə:fju:mz
perfuming,NULL,NULL
perfunctory,pərˈfʌŋktəri,pəˈfʌŋktəri
pergamon,NULL,NULL
pergande,NULL,NULL
pergola,ˈpɜrgələ,ˈpɜ:gələ
pergolas,NULL,ˈpɜ:gələz
perham,NULL,NULL
perhaps,pərˈhæps,pəˈhæps
peria,NULL,NULL
peria's,NULL,NULL
perich,NULL,NULL
peridot,'perɪˌdɒt,'perɪdɒt
perignon,NULL,NULL
perigo,NULL,NULL
peril,ˈpɛrəl,ˈperəl
perillo,NULL,NULL
perilous,ˈpɛrələs,ˈperələs
perilously,ˈpɛrɪləslɪ,ˈperɪləslɪ
perils,NULL,ˈperilz
periman,NULL,NULL
perimeter,pəˈrɪmɪtɚ,pəˈrɪmɪtə(r)
perimeters,NULL,pəˈrɪmɪtəz
perin,NULL,NULL
perine,'perin,'peri:n
perini,NULL,NULL
perino,NULL,NULL
period,ˈpɪriəd,ˈpɪəriəd
period's,NULL,NULL
periodic,ˌpɪriˈɑdɪk,ˌpɪəriˈɒdɪk
periodical,ˌpɪriˈɑdɪkl,ˌpɪəriˈɒdɪkl
periodically,pɪrɪˈɑdɪklɪ,ˌpɪərɪ'ɒdɪklɪ
periodicals,ˌpɪərɪ'ɒdɪkəlz,ˌpɪərɪ'ɒdɪkəlz
periodontal,ˌperiəˈdɑntl,ˌperiəˈdɒntl
periods,'pɪrɪrdz,'pɪrɪədz
peripatetic,ˌpɛrəpəˈtɛtɪk,ˌperipəˈtetɪk
peripheral,pəˈrɪfərəl,pəˈrɪfərəl
peripherally,pə'rɪfərəlɪ,pə'rɪfərəlɪ
peripherals,pə'rɪfərəls,pə'rɪfərəls
periphery,pəˈrɪfəri,pəˈrɪfəri
periscope,ˈperɪskoʊp,ˈperɪskəʊp
periscopes,NULL,ˈperɪˌskəʊps
perish,ˈpɛrɪʃ,ˈperɪʃ
perishable,ˈpɛrɪʃəbəl,ˈperɪʃəbl
perishables,NULL,ˈperɪʃəblz
perished,NULL,ˈperɪʃt
perishing,ˈpɛrɪʃɪŋ,ˈperɪʃɪŋ
peristyle,'perəˌstaɪl,'perɪstaɪl
perito,'perɪtoʊ,'perɪtəʊ
perjure,ˈpɜrdʒə(r),ˈpɜ:dʒə(r)
perjured,'pɜdʒəd,'pɜ:dʒəd
perjurer,'pɜdʒərə(r),'pɜ:dʒərə(r)
perjures,NULL,ˈpɜ:dʒəz
perjuring,NULL,ˈpɜ:dʒərɪŋ
perjury,ˈpɜrdʒəri,ˈpɜ:dʒəri
perk,pɜrk,pɜ:k
perked,NULL,pɜ:kt
perkey,NULL,NULL
perkin,NULL,NULL
perking,NULL,pɜ:kɪŋ
perkins,NULL,NULL
perkins's,NULL,NULL
perkinson,NULL,NULL
perko,NULL,NULL
perkowski,NULL,NULL
perks,NULL,pɜ:ks
perky,ˈpɜrki,ˈpɜ:ki
perl,NULL,NULL
perla,NULL,NULL
perlberg,NULL,NULL
perle,pɜl,pɜ:l
perley,NULL,NULL
perlin,'pɜlɪn,'pɜ:lɪn
perlis,NULL,"ˈpeəlis,ˈpə:-"
perlite,'pɜlaɪt,'pɜ:laɪt
perlman,NULL,NULL
perlmutter,NULL,NULL
perlow,NULL,NULL
perls,NULL,NULL
perlstein,NULL,NULL
perma,NULL,NULL
perman,NULL,NULL
permanence,ˈpɜrmənəns,ˈpɜ:mənəns
permanent,ˈpɜrmənənt,ˈpɜ:mənənt
permanente,NULL,NULL
permanently,ˈpəmənəntlɪ,'pɜ:mənəntlɪ
permeability,ˌpɚmiəˈbɪlɪti,ˌpɜ:mɪə'bɪlətɪ
permeable,ˈpɜrmiəbl,ˈpɜ:miəbl
permeate,ˈpɜrmieɪt,ˈpɜ:mieɪt
permeated,'pɜmɪeɪtɪd,'pɜ:mɪeɪtɪd
permeates,NULL,ˈpə:mieits
permeating,NULL,ˈpə:mieitɪŋ
permenante,NULL,NULL
permenter,NULL,NULL
permiam,NULL,NULL
permian,"ˈpɚmiən, ˈpɛr-",ˈpə:miən
permissible,pərˈmɪsəbl,pəˈmɪsəbl
permission,pərˈmɪʃn,pəˈmɪʃn
permissions,pɜ'mɪʃənz,pɜ:'mɪʃənz
permissive,pərˈmɪsɪv,pəˈmɪsɪv
permissiveness,pə'mɪsɪvnəs,pə'mɪsɪvnəs
permit,pərˈmɪt,pəˈmɪt
permits,NULL,pəˈmits
permitted,NULL,pəˈmitid
permitting,NULL,pəˈmitɪŋ
permount,NULL,NULL
permut,NULL,NULL
permutate,pɜmju'teɪt,pɜ:mju:'teɪt
permutated,NULL,NULL
permutates,NULL,NULL
permutating,NULL,NULL
permutation,ˌpɜrmjuˈteɪʃn,ˌpɜ:mjuˈteɪʃn
permutations,pɜmju'teɪʃnz,pɜ:mju:'teɪʃnz
permute,pə'mjut,pə'mju:t
perna,'pɜnə,'pɜ:nə
pernell,NULL,NULL
pernella,NULL,NULL
pernice,NULL,NULL
pernicious,pərˈnɪʃəs,pəˈnɪʃəs
perno,NULL,NULL
pernod,NULL,pɛəˈnəu
pernod's,NULL,NULL
pero,'pɪəroʊ,'pɪərəʊ
peron,NULL,NULL
perona,NULL,NULL
perone,pɜ'wʌn,pɜ:'wʌn
peroni,NULL,NULL
peronism,NULL,pəˈrəunizəm
peronist,NULL,pəˈrəunist
peronists,NULL,NULL
perot,NULL,NULL
perot's,NULL,NULL
perots,NULL,NULL
perotti,NULL,NULL
peroxide,pəˈrɑksaɪd,pəˈrɒksaɪd
perpendicular,ˌpɜrpənˈdɪkjələ(r),ˌpɜ:pənˈdɪkjələ(r)
perpetrate,ˈpɜrpətreɪt,ˈpɜ:pətreɪt
perpetrated,NULL,ˈpɜ:pɪˌtreɪtid
perpetrates,NULL,ˈpɜ:pɪˌtreɪts
perpetrating,NULL,ˈpɜ:pɪˌtreɪtɪŋ
perpetrator,ˈpɜrpətreɪtə(r),ˈpɜ:pətreɪtə(r)
perpetrator's,NULL,NULL
perpetrators,NULL,NULL
perpetua,NULL,NULL
perpetual,pərˈpetʃuəl,pəˈpetʃuəl
perpetually,pɚˈpɛtʃʊəlɪ,pə'petʃʊəlɪ
perpetuals,NULL,NULL
perpetuate,pərˈpetʃueɪt,pəˈpetʃueɪt
perpetuated,NULL,NULL
perpetuates,NULL,pəˈpetʃu:ˌeɪts
perpetuating,NULL,pəˈpetʃu:ˌeɪtɪŋ
perpetuation,pəˌpetʃʊ'eɪʃn,pəˌpetʃʊ'eɪʃn
perpetuity,ˌpɜrpəˈtuəti,ˌpɜ:pəˈtju:əti
perpich,NULL,NULL
perplex,pərˈpleks,pəˈpleks
perplexed,pərˈplekst,pəˈplekst
perplexes,NULL,pəˈpleksiz
perplexing,pɚˈplɛksɪŋ,pə'pleksɪŋ
perplexity,pərˈpleksəti,pəˈpleksəti
perquisite,ˈpɜrkwɪzɪt,ˈpɜ:kwɪzɪt
perquisites,'pɜkwɪzɪts,'pɜ:kwɪzɪts
perra,NULL,NULL
perras,NULL,NULL
perrault,NULL,NULL
perreault,NULL,NULL
perreira,NULL,NULL
perrell,NULL,NULL
perrella,NULL,NULL
perrelli,NULL,NULL
perren,NULL,NULL
perret,NULL,NULL
perrett,NULL,NULL
perretta,NULL,NULL
perretti,NULL,NULL
perri,NULL,NULL
perricone,NULL,NULL
perriello,NULL,NULL
perrier,NULL,NULL
perrigo,NULL,NULL
perrin,NULL,"ˈperin,peˈræŋ"
perrine,NULL,NULL
perrino,NULL,NULL
perrins,NULL,NULL
perritt,NULL,NULL
perro,NULL,NULL
perrodin,NULL,NULL
perron,'perən,'perən
perrone,NULL,NULL
perrot,NULL,NULL
perrott,NULL,NULL
perrotta,NULL,NULL
perrotti,NULL,NULL
perrotto,NULL,NULL
perrow,NULL,NULL
perry,'perɪ,ˈperi
perry's,NULL,NULL
perryman,NULL,NULL
perryn,NULL,NULL
pers,'pɜz,'pɜ:z
persall,NULL,NULL
perse,pɜs,pɜ:s
persecute,ˈpɜrsɪkjut,ˈpɜ:sɪkju:t
persecuted,NULL,ˈpə:sikju:tid
persecutes,NULL,ˈpə:sikju:ts
persecuting,NULL,ˈpə:sikju:tɪŋ
persecution,ˌpəsɪˈkjuʃən,ˌpɜ:sɪ'kju:ʃn
persecutions,NULL,NULL
persecutor,ˈpɜrsɪkjutə(r),ˈpɜ:sɪkju:tə(r)
persecutors,NULL,NULL
persepolis,pɚˈsɛpəlɪs,pə:ˈsepəlis
perses,NULL,NULL
perset,NULL,NULL
perseus,"ˈpɚsiəs, -ˌsjus","ˈpə:sju:s,-sjəs"
perseverance,ˌpɜrsəˈvɪrəns,ˌpɜ:sɪˈvɪərəns
persevere,ˌpɜrsəˈvɪr,ˌpɜ:sɪˈvɪə(r)
persevered,NULL,ˌpə:siˈviəd
perseveres,NULL,ˌpə:siˈviəz
persevering,ˌpɜrsəˈvɪrɪŋ,ˌpɜ:sɪˈvɪərɪŋ
pershall,NULL,NULL
pershare,NULL,NULL
pershing,"ˈpɚʃɪŋ, -ʒɪŋ",ˈpə:ʃiŋ
pershing's,NULL,NULL
pershings,NULL,NULL
persia,"ˈpɚʒə, -ʃə",ˈpə:ʃə
persian,NULL,NULL
persians,NULL,ˈpə:ʃənz
persico,NULL,NULL
persing,NULL,NULL
persinger,NULL,NULL
persis,NULL,NULL
persist,pərˈsɪst,pəˈsɪst
persisted,NULL,pəˈsistid
persistence,pərˈsɪstəns,pəˈsɪstəns
persistent,pərˈsɪstənt,pəˈsɪstənt
persistently,pɚˈsɪstəntlɪ,pə'sɪstəntlɪ
persisting,NULL,pəˈsistɪŋ
persists,NULL,pəˈsists
persky,NULL,NULL
persley,NULL,NULL
person,ˈpɜrsn,ˈpɜ:sn
person's,NULL,NULL
persona,pərˈsoʊnə,pəˈsəʊnə
personable,ˈpɜrsənəbl,ˈpɜ:sənəbl
personably,NULL,NULL
personae,pə'soʊnaɪ,pəˈsəʊni:
personal,ˈpɜrsənl,ˈpɜ:sənl
personalink,NULL,NULL
personalities,ˌpɜsə'nælɪtɪz,ˌpɜ:sə'nælɪtɪz
personality,ˌpɜrsəˈnæləti,ˌpɜ:səˈnæləti
personalization,'pɜsənəlaɪzeɪʃn,'pɜ:sənəlaɪzeɪʃn
personalize,ˈpɜrsənəlaɪz,ˈpɜ:sənəlaɪz
personalized,ˈpɜrsənəlaɪzd,ˈpəːs(ə)n(ə)lʌɪzd
personalizes,NULL,ˈpə:sənəlaiziz
personalizing,NULL,ˈpə:sənəlaizɪŋ
personally,ˈpɜrsənəli,ˈpɜ:sənəli
personals,'pɜrsənəlz,'pɜ:rsənəlz
personic,NULL,NULL
personics,NULL,NULL
personification,pərˌsɑnɪfɪˈkeɪʃn,pəˌsɒnɪfɪˈkeɪʃn
personified,NULL,pəˈsɔnəˌfaɪd
personifies,NULL,pəˈsɔnəˌfaɪz
personify,pərˈsɑnɪfaɪ,pəˈsɒnɪfaɪ
personifying,NULL,pəˈsɔnəˌfaɪŋ
personnel,ˌpɜrsəˈnel,ˌpɜ:səˈnel
persons,'pɜsnz,'pɜ:snz
perspective,pərˈspektɪv,pəˈspektɪv
perspectives,pəs'pektɪvz,pəs'pektɪvz
perspicacious,ˌpɜrspɪˈkeɪʃəs,ˌpɜ:spɪˈkeɪʃəs
perspiration,ˌpɜrspəˈreɪʃn,ˌpɜ:spəˈreɪʃn
perspire,pərˈspaɪə(r),pəˈspaɪə(r)
perspiring,pəs'paɪərɪŋ,pəs'paɪərɪŋ
persson,NULL,NULL
persuadable,pə()'sweɪdəbl,pə(:)'sweɪdəbl
persuade,pərˈsweɪd,pəˈsweɪd
persuaded,NULL,pəˈsweidid
persuades,NULL,pəˈsweidz
persuading,NULL,pəˈsweidɪŋ
persuasion,pərˈsweɪʒn,pəˈsweɪʒn
persuasions,NULL,pəˈsweiʒənz
persuasive,pərˈsweɪsɪv,pəˈsweɪsɪv
persuasively,pə'sweɪsɪvlɪ,pə'sweɪsɪvlɪ
persuasiveness,pə'sweɪsɪvnəs,pə'sweɪsɪvnəs
persyn,NULL,NULL
pert,pɜrt,pɜ:t
pertain,pərˈteɪn,pəˈteɪn
pertained,NULL,pəˈteind
pertaining,pə()'teɪnɪŋ,pə(:)'teɪnɪŋ
pertains,NULL,pəˈteinz
pertamina,NULL,NULL
perth,pɜrθ,pɜ:θ
pertinent,ˈpɜrtnənt,ˈpɜ:tɪnənt
pertinently,'pɜtɪnəntlɪ,'pɜ:tɪnəntlɪ
pertschuk,NULL,NULL
pertuit,NULL,NULL
perturb,pərˈtɜrb,pəˈtɜ:b
perturbation,ˌpɜrtərˈbeɪʃn,ˌpɜ:təˈbeɪʃn
perturbations,NULL,ˌpɜ:təˈbeɪʃənz
perturbed,pə'tɜbd,pə'tɜ:bd
perturbing,NULL,pəˈtɜ:bɪŋ
perturbs,NULL,pəˈtɜ:bz
pertussis,pɚˈtʌsɪs,pə'tʌsɪs
peru,pə'rʊ,pə'rʊ
peru's,NULL,NULL
perugia,"pəˈrudʒə, -dʒiə, pɛˈrudʒɑ","pəˈru:dʒiə,peˈru:dʒɑ:"
perugina,NULL,NULL
perugini,NULL,NULL
perusal,pə'ruzl,pə'ru:zl
peruse,pəˈruz,pəˈru:z
perused,NULL,pəˈru:zd
peruses,NULL,pəˈru:ziz
perusing,NULL,pəˈru:zɪŋ
perusse,NULL,NULL
peruvian,pə'ruvɪrn,pə'ru:vɪən
peruvians,NULL,pəˈru:vjənz
peruzzi,NULL,NULL
pervade,pərˈveɪd,pəˈveɪd
pervaded,NULL,pəˈveɪdid
pervades,NULL,pəˈveɪdz
pervading,pə'veɪdɪŋ,pə'veɪdɪŋ
pervasive,pərˈveɪsɪv,pəˈveɪsɪv
pervasiveness,pə'veɪsɪvnəs,pə'veɪsɪvnəs
perverse,pərˈvɜrs,pəˈvɜ:s
perversely,pə'vɜslɪ,pə'vɜ:slɪ
perversion,pərˈvɜrʒn,pəˈvɜ:ʃn
perversity,pɚˈvəsɪti,pə'vɜ:sɪtɪ
pervert,pərˈvɜrt,pəˈvɜ:t
perverted,pərˈvɜrtɪd,pəˈvɜ:tɪd
perverting,NULL,pəˈvɜ:tɪŋ
perverts,NULL,pəˈvɜ:ts
perz,NULL,NULL
pesatori,NULL,NULL
pescatore,NULL,NULL
pesce,NULL,NULL
pesch,NULL,NULL
peschel,NULL,NULL
peschke,NULL,NULL
pesci,NULL,NULL
pesek,NULL,NULL
peseta,pəˈsetə,pəˈseɪtə
pesetas,NULL,pəˈsetəz
pesh,NULL,NULL
peshawar,pəˈʃɑwɚ,pəˈʃɔ:ə
pesina,NULL,NULL
peskin,NULL,NULL
pesky,ˈpɛski,ˈpeski
pesnell,NULL,NULL
peso,ˈpeɪsoʊ,ˈpeɪsəʊ
peso's,NULL,NULL
pesos,NULL,ˈpeisəuz
pessimism,ˈpɛsəˌmɪzəm,ˈpesɪmɪzəm
pessimist,ˈpesɪmɪst,ˈpesɪmɪst
pessimistic,ˌpesɪˈmɪstɪk,ˌpesɪˈmɪstɪk
pessimists,NULL,ˈpesɪmɪsts
pessin,NULL,NULL
pest,pɛst,pest
pesta,NULL,NULL
pestana,NULL,NULL
pester,ˈpɛstɚ,ˈpestə(r)
pestered,NULL,ˈpestəd
pestering,NULL,ˈpestərɪŋ
pesters,NULL,ˈpestəz
pesticide,ˈpɛstɪˌsaɪd,ˈpestɪsaɪd
pesticides,'pestɪsaɪdz,'pestɪsaɪdz
pestilence,ˈpɛstələns,ˈpestɪləns
pestillo,NULL,NULL
pestka,NULL,NULL
pests,'pests,'pests
pet,pɛt,pet
pet's,NULL,NULL
peta,'pɪtə,'pɪtə
peta's,NULL,NULL
petain,NULL,NULL
petak,NULL,NULL
petal,ˈpɛtl,ˈpetl
petals,petlz,petlz
petaluma,NULL,NULL
petard,pəˈtɑrd,pəˈtɑ:d
pete,NULL,pi:t
pete's,NULL,NULL
peter,ˈpitɚ,ˈpi:tə(r)
peter's,NULL,NULL
peterbilt,NULL,NULL
peterborough,'pitəbəroʊ,'pi:təbʌrə
petered,'pitəd,'pi:təd
petering,'pitərɪŋ,'pi:tərɪŋ
peterka,NULL,NULL
peterkin,NULL,NULL
peterman,'pitəmæn,'pi:təmæn
petermann,NULL,NULL
peters,NULL,ˈpi:təz
petersburg,ˈpitəzˌbɚɡ,ˈpi:təzbə:ɡ
petersen,NULL,NULL
petersen's,NULL,NULL
peterson,NULL,NULL
peterson's,NULL,NULL
petery,NULL,NULL
petey,NULL,NULL
peth,NULL,NULL
pethel,NULL,NULL
petie,NULL,NULL
petillo,NULL,NULL
petino,NULL,NULL
petipa,NULL,NULL
petipa's,NULL,NULL
petit,'petɪ,'peti:
petite,pəˈtit,pəˈti:t
petites,NULL,NULL
petition,pəˈtɪʃən,pəˈtɪʃn
petitioned,NULL,piˈtiʃənd
petitioner, pəˈtɪʃənɚ,pəˈtɪʃənə(r)
petitioners,NULL,pəˈtɪʃənə(r)
petitioning,NULL,piˈtiʃənɪŋ
petitions,NULL,piˈtiʃənz
petitjean,NULL,NULL
petito,NULL,NULL
petitt,NULL,NULL
petitto,NULL,NULL
petko,NULL,NULL
petkus,NULL,NULL
peto,'peɪtoʊ,'peɪtəʊ
petr,'petr,'petr
petra,'pɪtrə,'pɪtrə
petracca,NULL,NULL
petraitis,NULL,NULL
petrak,NULL,NULL
petrakis,NULL,NULL
petralia,NULL,NULL
petrarca,NULL,NULL
petras,NULL,NULL
petrasek,NULL,NULL
petrash,NULL,NULL
petre,NULL,NULL
petrea,NULL,NULL
petree,NULL,NULL
petrella,NULL,NULL
petrelli,NULL,NULL
petrels,NULL,ˈpetrəlz
petrey,NULL,NULL
petri,NULL,NULL
petrich,NULL,NULL
petrick,NULL,NULL
petrides,NULL,NULL
petrie,ˈpitri,ˈpi:tri
petrie's,NULL,NULL
petrified,NULL,ˈpetrɪfaɪd
petrify,ˈpɛtrəˌfaɪ,ˈpetrɪfaɪ
petrik,NULL,NULL
petrilla,NULL,NULL
petrillo,NULL,NULL
petrin,'petrɪn,'petrɪn
petrina,NULL,NULL
petrini,NULL,NULL
petrino,NULL,NULL
petro,'petroʊ,'petrəʊ
petrobras,NULL,NULL
petrocelli,NULL,NULL
petrochemical,ˌpetroʊˈkemɪkl,ˌpetrəʊˈkemɪkl
petrochemicals,ˌpetroʊ'kemɪkəlz,ˌpetrəʊ'kemɪkəlz
petrodollar,ˈpetroʊdɑlər,ˈpetrəʊdɒlə(r)
petrodollars,'petroʊdɒləz,'petrəʊdɒləz
petrofina,NULL,NULL
petroglyph,ˈpɛtrəˌɡlɪf,'petrəʊglɪf
petroglyphs,NULL,NULL
petrol,ˈpɛtrəl,ˈpetrəl
petrolane,NULL,NULL
petrolear,NULL,NULL
petroleos,NULL,NULL
petroles,NULL,NULL
petroleum,pəˈtroʊliəm,pəˈtrəʊliəm
petroleum's,NULL,NULL
petrolia,NULL,NULL
petrology,pəˈtrɑlədʒi,pəˈtrɒlədʒi
petromin,NULL,NULL
petronas,NULL,'petrəunəs
petrone,NULL,NULL
petronella,NULL,NULL
petroni,NULL,NULL
petronia,NULL,NULL
petronilla,NULL,NULL
petronio,NULL,NULL
petropoulos,NULL,NULL
petros,NULL,NULL
petrosa,pet'roʊzə,pet'rəʊzə
petrosino,NULL,NULL
petroski,NULL,NULL
petrosky,NULL,NULL
petrosynthese,NULL,NULL
petrovic,NULL,NULL
petrovich,NULL,NULL
petrovietnam,NULL,NULL
petrow,NULL,NULL
petru,NULL,NULL
petrucci,NULL,NULL
petrus,NULL,NULL
petruska,NULL,NULL
petruzzi,NULL,NULL
petry,NULL,NULL
pets,NULL,pets
petsch,NULL,NULL
petsche,NULL,NULL
petsmart,NULL,NULL
petstuff,NULL,NULL
pett,NULL,NULL
petta,NULL,NULL
pettaway,NULL,NULL
petted,NULL,NULL
pettee,NULL,NULL
pettengill,NULL,NULL
petter,NULL,NULL
pettersen,NULL,NULL
petterson,NULL,NULL
pettersson,NULL,NULL
pettet,NULL,NULL
pettey,NULL,NULL
petteys,NULL,NULL
petti,NULL,NULL
petticoat,ˈpetɪkoʊt,ˈpetɪkəʊt
petticoats,'petɪkoʊts,'petɪkəʊts
pettie,NULL,NULL
petties,'petɪz,'petɪz
pettigrew,NULL,NULL
pettijohn,NULL,NULL
pettine,NULL,NULL
pettiness,'petɪnəs,'petɪnəs
petting,ˈpɛtɪŋ,ˈpetɪŋ
pettinger,NULL,NULL
pettingill,NULL,NULL
pettis,NULL,NULL
pettit,NULL,NULL
pettitt,NULL,NULL
pettry,NULL,NULL
pettus,NULL,NULL
petty,ˈpɛti,ˈpeti
petulance,'petjʊləns,'petjʊləns
petulant,ˈpetʃənt,ˈpetjulənt
petunia,pəˈtuniə,pəˈtju:niə
petunias,NULL,pɪˈtu:njəz
petway,NULL,NULL
petz,NULL,NULL
petzel,NULL,NULL
petzinger,NULL,NULL
petzold,NULL,NULL
petzoldt,NULL,NULL
peugeot,NULL,NULL
peugh,NULL,NULL
pevehouse,NULL,NULL
peveler,NULL,NULL
peverell,NULL,NULL
pevey,NULL,NULL
pew,pju,pju:
pewex,NULL,NULL
pewitt,NULL,NULL
pews,NULL,pju:z
pewter,ˈpjutɚ,ˈpju:tə(r)
peyman,NULL,NULL
peyot,NULL,NULL
peyrelevade,NULL,NULL
peyser,NULL,NULL
peyton,NULL,ˈpeitən
pez,pez,pez
pezim,NULL,NULL
pezim's,NULL,NULL
pezza,NULL,NULL
pezzella,NULL,NULL
pezzullo,NULL,NULL
pfaff,NULL,pɑ:f
pfahl,NULL,NULL
pfahler,NULL,NULL
pfalzgraf,NULL,NULL
pfannenstiel,NULL,NULL
pfarr,NULL,NULL
pfau,NULL,NULL
pfeffer,NULL,NULL
pfefferkorn,NULL,NULL
pfefferle,NULL,NULL
pfeifer,NULL,NULL
pfeiff,NULL,NULL
pfeiffer,NULL,NULL
pfeifle,NULL,NULL
pfeil,NULL,NULL
pfennig,ˈfɛnɪɡ,'pfenɪg
pfennigs,NULL,ˈpfeniɡz
pfenning,NULL,NULL
pfenninger,NULL,NULL
pfeuffer,NULL,NULL
